account,tokens,protocol,score,rank,explanation
0x7d0068d0d8fc2aa15d897448b348fa9b30f6d4c9,194931,juicebox.benefits,228,169,"Participated in 19 JuiceboxDAO Governance proposals.,Held $JBX for 54 days."
0x84728ddc20aa0c502225c6d66d636fb3ee4aba48,194931,juicebox.benefits,227,174,"Never participated in JuiceboxDAO Governance.,Held $JBX for 168 days."
0x06ff029518ba338c56f98f7803ff1cec132b5678,194931,juicebox.benefits,227,174,"Participated in 11 JuiceboxDAO Governance proposals.,Held $JBX for 101 days."
0xbd4eb0295468c80725017f74113f5aebbd6e8d12,194931,juicebox.benefits,226,176,"Never participated in JuiceboxDAO Governance.,Held $JBX for 167 days."
0x6841ccc222018ba65432d1f753676562d6c12f10,194931,juicebox.benefits,226,176,"Never participated in JuiceboxDAO Governance.,Held $JBX for 167 days."
0xa9903bda477b9a57bd795adff9922cb98db65f04,194931,juicebox.benefits,226,176,"Participated in 1 JuiceboxDAO Governance proposals.,Held $JBX for 160 days."
0xc8f1a1fa10235987fe5bbe97f936022ef7dd6d44,194931,juicebox.benefits,225,179,"Participated in 9 JuiceboxDAO Governance proposals.,Held $JBX for 112 days."
0xc6a2361cd991dd31e69c92da7ebf322bb0ce4a2f,194931,juicebox.benefits,225,179,"Participated in 13 JuiceboxDAO Governance proposals.,Held $JBX for 88 days."
0xca60b689f76b265418a8d5fe6cf42b8cca17c0aa,194931,juicebox.benefits,223,181,"Never participated in JuiceboxDAO Governance.,Held $JBX for 165 days."
0xaea27c3f1f03be2666c47e0559dab58c89a2e88a,194931,juicebox.benefits,223,181,"Participated in 9 JuiceboxDAO Governance proposals.,Held $JBX for 111 days."
0x75b7d078aac253610ac9d566989d7ae93f0874c6,194931,juicebox.benefits,222,183,"Never participated in JuiceboxDAO Governance.,Held $JBX for 164 days."
0xa23d09a03497b82c1be18acbdba0b22a5f640627,194931,juicebox.benefits,222,183,"Never participated in JuiceboxDAO Governance.,Held $JBX for 164 days."
0xfb664ad1d33c29b5381f59363c9ab97d4a54ca43,194931,juicebox.benefits,222,183,"Participated in 7 JuiceboxDAO Governance proposals.,Held $JBX for 122 days."
0x3dac271d1b36a434880c527a678b6487ac9c1f8c,194931,juicebox.benefits,221,186,"Never participated in JuiceboxDAO Governance.,Held $JBX for 163 days."
0xaf42e51b8d38876d6b3af4cae83aa513c35570c3,194931,juicebox.benefits,221,186,"Never participated in JuiceboxDAO Governance.,Held $JBX for 163 days."
0xa14aea49fd40d0a92b1cae8497d02b33a07dd872,194931,juicebox.benefits,220,188,"Participated in 10 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0xd06c67fb53693384ad5eb905b43a66cf548f5687,194931,juicebox.benefits,220,188,"Participated in 10 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0xc6a9bd29919ceb73dbc3b61b59a38c4b86f93786,194931,juicebox.benefits,220,188,"Participated in 10 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0xdb257c32ef04da6de2213874e75b7f3c68ee2ea8,194931,juicebox.benefits,220,188,"Participated in 10 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0x9887b8a790cbd8789ff21b58ad73abce06e675f1,194931,juicebox.benefits,220,188,"Participated in 10 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0x1cb8b056c4d40868152bf3b6124064244733fda4,194931,juicebox.benefits,219,193,"Never participated in JuiceboxDAO Governance.,Held $JBX for 162 days."
0xc8b810fe39952aa65ca5a9387a3546b9b6bf5780,194931,juicebox.benefits,219,193,"Never participated in JuiceboxDAO Governance.,Held $JBX for 162 days."
0xd9293636ee3aa663fc563adb0912b0705dafb62c,194931,juicebox.benefits,219,193,"Participated in 10 JuiceboxDAO Governance proposals.,Held $JBX for 101 days."
0xf9eda90b87faee8a1f9baa1bbfe7def86997a97a,194931,juicebox.benefits,218,196,"Never participated in JuiceboxDAO Governance.,Held $JBX for 161 days."
0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,194931,juicebox.benefits,217,197,"Never participated in JuiceboxDAO Governance.,Held $JBX for 160 days."
0x5efd2324c332b3c9dfe223a43d54c0f5e6900090,194931,juicebox.benefits,216,198,"Participated in 11 JuiceboxDAO Governance proposals.,Held $JBX for 93 days."
0x4e71b7e27cb29655d52428b8a642436076c030c7,194931,juicebox.benefits,212,199,"Never participated in JuiceboxDAO Governance.,Held $JBX for 157 days."
0xa8b4367f09e63a5234abd14f5ef6868b1aed0e7d,194931,juicebox.benefits,211,200,"Never participated in JuiceboxDAO Governance.,Held $JBX for 156 days."
0x2a8600bbdaab254a2f8a8e00912799295c3dd601,194931,juicebox.benefits,211,200,"Never participated in JuiceboxDAO Governance.,Held $JBX for 156 days."
0xcee0fa42cd88a3bb7b20667a000a31365772b581,194931,juicebox.benefits,211,200,"Never participated in JuiceboxDAO Governance.,Held $JBX for 156 days."
0xa2659408dd74021c057face0bd851216eee31c27,194931,juicebox.benefits,211,200,"Never participated in JuiceboxDAO Governance.,Held $JBX for 156 days."
0xf7e0ef9177e01d5871dfc59714510b44c9918622,194931,juicebox.benefits,211,200,"Participated in 9 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0x3c44438ca119cb3f91dee8f514f435f2d88c338f,194931,juicebox.benefits,211,200,"Participated in 9 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0x749881c0a3b8c51b56d061e5817de07e2bebeb28,194931,juicebox.benefits,211,200,"Participated in 11 JuiceboxDAO Governance proposals.,Held $JBX for 89 days."
0xc0d02d63a607c089e8a4534f22efae1d6235f9da,194931,juicebox.benefits,211,200,"Participated in 11 JuiceboxDAO Governance proposals.,Held $JBX for 89 days."
0xccf3a2fb95f9ba35043b3a60390e401ebc5bcb2e,194931,juicebox.benefits,210,208,"Never participated in JuiceboxDAO Governance.,Held $JBX for 155 days."
0x915e4a5a70eb341e540a40a0629fd880e5861ba8,194931,juicebox.benefits,210,208,"Participated in 9 JuiceboxDAO Governance proposals.,Held $JBX for 101 days."
0x4592d8acc77fa1e2bd192fdb5d5158ae93d843b6,194931,juicebox.benefits,210,208,"Participated in 9 JuiceboxDAO Governance proposals.,Held $JBX for 101 days."
0x9f74a5cd5d208814df6eb311335ca35875f47992,194931,juicebox.benefits,204,211,"Participated in 11 JuiceboxDAO Governance proposals.,Held $JBX for 84 days."
0x0a9b43b6d9119bc4f8d480839f6652630b0dd669,194931,juicebox.benefits,203,212,"Participated in 8 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0x26f807397390e6d91b940215fa71647f3c4d4395,194931,juicebox.benefits,203,212,"Participated in 8 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0x11ce93e2e306f25221562014923d55aee867f53c,194931,juicebox.benefits,203,212,"Participated in 8 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0xc8dc6da781097a2be9854f69faed10e087da8ad3,194931,juicebox.benefits,203,212,"Participated in 8 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0x6d53f45d814c32bca482344d3223a3efd5cb9a6d,194931,juicebox.benefits,203,212,"Participated in 10 JuiceboxDAO Governance proposals.,Held $JBX for 89 days."
0xc2602b1aefae184ed1d190727ad7e13117b0d00b,194931,juicebox.benefits,203,212,"Participated in 10 JuiceboxDAO Governance proposals.,Held $JBX for 89 days."
0x1415f4f436ee87cd1e839f281ba248794d33e921,194931,juicebox.benefits,203,212,"Participated in 10 JuiceboxDAO Governance proposals.,Held $JBX for 89 days."
0x415015cd9ee1f1bd273facc7da9f3ac00c4f610d,194931,juicebox.benefits,202,219,"Participated in 8 JuiceboxDAO Governance proposals.,Held $JBX for 101 days."
0x9a18daea1909b9c7db5940a5a6ce93dd5aebfde0,10631,juicebox.benefits,200,220,"Never participated in JuiceboxDAO Governance.,Held $JBX for 148 days."
0xb0c99b6b909287a5f3aaa59814aafe2a7a0114dd,10631,juicebox.benefits,199,221,"Never participated in JuiceboxDAO Governance.,Held $JBX for 147 days."
0xbb8fc4772ac3892e19963f31794c482382e9675d,10631,juicebox.benefits,198,222,"Participated in 8 JuiceboxDAO Governance proposals.,Held $JBX for 98 days."
0xa5ca45d866748772368552b4e483943bf8d348e2,10631,juicebox.benefits,196,223,"Participated in 1 JuiceboxDAO Governance proposals.,Held $JBX for 138 days."
0x753a95c3201507df93091286f17eda5fe751dc79,10631,juicebox.benefits,195,224,"Participated in 7 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0x1b9da462d07512fa37021973d853b59debb761dd,10631,juicebox.benefits,195,224,"Participated in 7 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0xd03ad690ed8065edfdc1e08197a3ebc71535a7ff,10631,juicebox.benefits,195,224,"Participated in 7 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0x34e73f03b1e05b39927df3de1749cb05a35dbf33,10631,juicebox.benefits,195,224,"Participated in 7 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0xf0193a89651d8eae0c679f796bf7bfcde2b2fdc5,10631,juicebox.benefits,195,224,"Participated in 7 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0xa3bf81cc8813c3470c3bd63a581324ace5f9ba4d,10631,juicebox.benefits,195,224,"Participated in 7 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0x9ea8848e5b2d74b371f4df19b1e5e6b251cc0237,10631,juicebox.benefits,194,230,"Participated in 7 JuiceboxDAO Governance proposals.,Held $JBX for 101 days."
0xd892419e99f0db44cce0cafd78c2f9baf29778d9,10631,juicebox.benefits,194,230,"Participated in 9 JuiceboxDAO Governance proposals.,Held $JBX for 89 days."
0x9dee9cb32427d62a473b3cdbddfe3744220ea720,10631,juicebox.benefits,192,232,"Never participated in JuiceboxDAO Governance.,Held $JBX for 142 days."
0xd9220628480f074fe8d1d9a493c0369e6c4fef0a,10631,juicebox.benefits,192,232,"Participated in 9 JuiceboxDAO Governance proposals.,Held $JBX for 88 days."
0x53fe88ceb39f23db1fcd4d6beb55965f6ac1764f,10631,juicebox.benefits,191,234,"Never participated in JuiceboxDAO Governance.,Held $JBX for 141 days."
0x3ecd0359496f9a49a1b11eb50bb603c262ff4218,10631,juicebox.benefits,191,234,"Never participated in JuiceboxDAO Governance.,Held $JBX for 141 days."
0x4b72aa21820c76e1e19193d90bdb9b5f25f8aa19,10631,juicebox.benefits,191,234,"Never participated in JuiceboxDAO Governance.,Held $JBX for 141 days."
0x520970f8d7643aace209329c4103d4ad10b34128,10631,juicebox.benefits,190,237,"Participated in 7 JuiceboxDAO Governance proposals.,Held $JBX for 98 days."
0x1f9f8409ac2d64d3e62cf731d59d2dc599a4f897,10631,juicebox.benefits,187,238,"Participated in 6 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0xd6ab7e32829dd086e0fcd41c479c617b63eb8619,10631,juicebox.benefits,187,238,"Participated in 6 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0xacdceb490c614fa827c4f20710ee38e6b27d0eb2,10631,juicebox.benefits,187,238,"Participated in 6 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0xca8ef265e8da7465c45bb37796fa6c05daa61436,10631,juicebox.benefits,187,238,"Participated in 8 JuiceboxDAO Governance proposals.,Held $JBX for 90 days."
0x04350e849a534ec2eeed070d71ce1109f27f5959,10631,juicebox.benefits,186,242,"Participated in 8 JuiceboxDAO Governance proposals.,Held $JBX for 89 days."
0xd12e276f76a55af8558e149b5efeb6aa3a64ee84,10631,juicebox.benefits,186,242,"Participated in 8 JuiceboxDAO Governance proposals.,Held $JBX for 89 days."
0xdc52350858b60853d93390ab38dee3ce7e147fa7,10631,juicebox.benefits,186,242,"Participated in 8 JuiceboxDAO Governance proposals.,Held $JBX for 89 days."
0x5477c67662a318f9081427006ace27b4d12e392d,10631,juicebox.benefits,186,242,"Participated in 8 JuiceboxDAO Governance proposals.,Held $JBX for 89 days."
0x3ad5d576ccbbf1fd760cb902d60c19a3fd187e0e,10631,juicebox.benefits,184,246,"Never participated in JuiceboxDAO Governance.,Held $JBX for 136 days."
0xb02827a00bacec4c80b07fbe91968db0662beee6,10631,juicebox.benefits,184,246,"Never participated in JuiceboxDAO Governance.,Held $JBX for 136 days."
0x3e2daba02b8b09879ed9b517bf4603a3dd9c410f,10631,juicebox.benefits,184,246,"Never participated in JuiceboxDAO Governance.,Held $JBX for 136 days."
0x60ec27dd38c190f9392dde8abe0fa0c52517fca0,10631,juicebox.benefits,183,249,"Never participated in JuiceboxDAO Governance.,Held $JBX for 135 days."
0x8dfc298c549ac38f208508bb9fbc0373d45de502,10631,juicebox.benefits,183,249,"Never participated in JuiceboxDAO Governance.,Held $JBX for 135 days."
0x24b8ced0a0f84a90c40c6b659b4d06219e0c5cbd,10631,juicebox.benefits,183,249,"Participated in 4 JuiceboxDAO Governance proposals.,Held $JBX for 111 days."
0x22f6c4ecc8a477d8af81a56dd81f21213e586d20,10631,juicebox.benefits,183,249,"Participated in 6 JuiceboxDAO Governance proposals.,Held $JBX for 99 days."
0x467ea556ff83ae2a763f38f246bbb4f3f6e9558a,10631,juicebox.benefits,180,253,"Never participated in JuiceboxDAO Governance.,Held $JBX for 133 days."
0x016a8c7a95e8fa8b04499f61b953cb3547d04cea,10631,juicebox.benefits,180,253,"Never participated in JuiceboxDAO Governance.,Held $JBX for 133 days."
0xb48d50288e0d80420da902e59bfff4afd2c7da21,10631,juicebox.benefits,179,255,"Participated in 5 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0x1be3c4ae102fab4c087c7b5e71e31113dcb95bf4,10631,juicebox.benefits,179,255,"Participated in 5 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0x7ef7b39ef64d5f85794b67f0212d6e5118b1bc68,10631,juicebox.benefits,179,255,"Participated in 5 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0x82800c0c3a499bba499a14cd809c18a62e073add,10631,juicebox.benefits,179,255,"Participated in 5 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0xbf0b96f2a6b6abe403672db11ce90cf4cd134152,10631,juicebox.benefits,179,255,"Participated in 5 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0xab884368ab49d771cccdc3f5c9ff682767e450d1,10631,juicebox.benefits,179,255,"Participated in 5 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0xb2baa1b7527fe99a995da3fd4fc4cd84f338ace9,10631,juicebox.benefits,179,255,"Participated in 13 JuiceboxDAO Governance proposals.,Held $JBX for 54 days."
0x132470d38095400690a369a146311674000d572a,10631,juicebox.benefits,177,262,"Participated in 1 JuiceboxDAO Governance proposals.,Held $JBX for 124 days."
0x7310e238f2260ff111a941059b023b3ebcf2d54e,10631,juicebox.benefits,176,263,"Never participated in JuiceboxDAO Governance.,Held $JBX for 130 days."
0xbcffd59390635d978c5e4b1b5f64ff659bd30072,10631,juicebox.benefits,176,263,"Participated in 7 JuiceboxDAO Governance proposals.,Held $JBX for 88 days."
0x63b635d74d481c54f49d1d56250c6f8b045f73c0,10631,juicebox.benefits,175,265,"Participated in 3 JuiceboxDAO Governance proposals.,Held $JBX for 111 days."
0x37ea22d0f551aa66d54605592b672f385b713dc4,10631,juicebox.benefits,175,265,"Participated in 6 JuiceboxDAO Governance proposals.,Held $JBX for 93 days."
0x16bdbd83a85fb2d8c62f5bf4895f7f6adbb22c6e,10631,juicebox.benefits,174,267,"Participated in 6 JuiceboxDAO Governance proposals.,Held $JBX for 92 days."
0x428f196c4d754a96642854ac5d9f29a0e6ec707e,10631,juicebox.benefits,174,267,"Participated in 14 JuiceboxDAO Governance proposals.,Held $JBX for 44 days."
0x363abd787ffbb039a51716b756eceb46881788a8,10631,juicebox.benefits,173,269,"Participated in 4 JuiceboxDAO Governance proposals.,Held $JBX for 103 days."
0x0de92626498717585f06e5bf5b85a7a88872f5b3,10631,juicebox.benefits,173,269,"Participated in 4 JuiceboxDAO Governance proposals.,Held $JBX for 103 days."
0x2fc3fd7c06adfc48736122ea33820038cc16dcdb,10631,juicebox.benefits,173,269,"Participated in 4 JuiceboxDAO Governance proposals.,Held $JBX for 103 days."
0x04a87558a4c58426ebe2d97e32161600cce0f9ad,10631,juicebox.benefits,173,269,"Participated in 10 JuiceboxDAO Governance proposals.,Held $JBX for 67 days."
0x06e3e1b6607ad34b7cc6fd7826eec0ff1592fc79,10631,juicebox.benefits,172,273,"Participated in 7 JuiceboxDAO Governance proposals.,Held $JBX for 85 days."
0x5f13abd64833173f42c3dc22dbe568476e9d819a,10631,juicebox.benefits,171,274,"Never participated in JuiceboxDAO Governance.,Held $JBX for 126 days."
0x0fc94925e1ddfa0169704fa7ebd00be8063f9d11,10631,juicebox.benefits,171,274,"Participated in 4 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0x9ef8c0268d73998aef1affcc7cf31c40baf72ac6,10631,juicebox.benefits,171,274,"Participated in 4 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0xfdf700354bd388a1e440b3d230aa84b48340e6d1,10631,juicebox.benefits,171,274,"Participated in 4 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0xd60e645c391ed4374829d7ec6439b7e1c7a5438c,10631,juicebox.benefits,171,274,"Participated in 4 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0xcaa7226794c400f3baf74cad99748fb68a4a5bd6,10631,juicebox.benefits,171,274,"Participated in 4 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0xa2712116f7bae84018d1c5557e22cf7ff931e9f1,10631,juicebox.benefits,171,274,"Participated in 4 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0x9ede3c9dd3edfb3ed8d844054f6e3eae31232d23,10631,juicebox.benefits,171,274,"Participated in 4 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0x1e8ee48d0621289297693fc98914da2efdce1477,10631,juicebox.benefits,171,274,"Participated in 5 JuiceboxDAO Governance proposals.,Held $JBX for 96 days."
0x45d29b661f9351abb53d3412ffe8852e6708f9d0,10631,juicebox.benefits,170,283,"Participated in 6 JuiceboxDAO Governance proposals.,Held $JBX for 89 days."
0x13c0064e70adc67c578d1533ffbd00b8655a812e,10631,juicebox.benefits,170,283,"Participated in 14 JuiceboxDAO Governance proposals.,Held $JBX for 41 days."
0x2349f042a2e791aef25cf69051c590e4181af3bd,10631,juicebox.benefits,169,285,"Participated in 2 JuiceboxDAO Governance proposals.,Held $JBX for 112 days."
0x55ff197993a6d33eaac9a53305b2d0edd490b034,10631,juicebox.benefits,169,285,"Participated in 4 JuiceboxDAO Governance proposals.,Held $JBX for 100 days."
0x8e453fa4a51104ea037ac7e77d3d494547c0306a,10631,juicebox.benefits,169,285,"Participated in 9 JuiceboxDAO Governance proposals.,Held $JBX for 71 days."
0xa938375053b1dcc520006503c411d136c2dca101,10631,juicebox.benefits,169,285,"Participated in 19 JuiceboxDAO Governance proposals.,Held $JBX for 10 days."
0xa815e5973767298732afd5315119a7d289f0def0,10631,juicebox.benefits,167,289,"Never participated in JuiceboxDAO Governance.,Held $JBX for 123 days."
0xc569ffc5786fc36ff4e57405350ceaaf16f0aa00,10631,juicebox.benefits,166,290,"Participated in 4 JuiceboxDAO Governance proposals.,Held $JBX for 98 days."
0x8b80755c441d355405ca7571443bb9247b77ec16,10631,juicebox.benefits,166,290,"Participated in 4 JuiceboxDAO Governance proposals.,Held $JBX for 98 days."
0x1197ef87bab5d516831f682b15e1fc46b21ee1ff,10631,juicebox.benefits,165,292,"Never participated in JuiceboxDAO Governance.,Held $JBX for 122 days."
0x60164ae4345d9f0c0fbdd21b4c422d97793351bc,10631,juicebox.benefits,164,293,"Participated in 4 JuiceboxDAO Governance proposals.,Held $JBX for 97 days."
0xae4ec0ecc7b2caba2eab624ddde41add15989c8a,10631,juicebox.benefits,163,294,"Participated in 3 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0xd0f3b1141107879123b166d2785603615a10bb53,10631,juicebox.benefits,163,294,"Participated in 3 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
0x1c2c4c9053c4913bebb198e43b8b4467f0f60f2b,10631,juicebox.benefits,163,294,"Participated in 3 JuiceboxDAO Governance proposals.,Held $JBX for 102 days."
